
PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
13	4		runnable	  31	13	0	6	12	24	64	123

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	262	0	0	0
2	0		sleeping	  0	0	0	262	0	0	0	0
3	4		runnable	  50	6	0	1	7	14	36	172
4	-1		zombie  	  0	7	0	208	0	0	0	0
5	-1		zombie  	  0	7	0	208	0	0	0	0
6	-1		zombie  	  0	7	0	208	0	0	0	0
7	-1		zombie  	  0	7	0	208	0	0	0	0
8	-1		zombie  	  0	7	0	208	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	-1		zombie  	  41	32	0	3	9	18	44	152
11	4		running 	  35	26	0	4	10	20	56	140
12	4		runnable	  31	22	0	5	11	22	60	132
13	4		runnable	  31	14	0	6	12	24	64	124

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	263	0	0	0
2	0		sleeping	  0	0	0	263	0	0	0	0
3	4		runnable	  50	7	0	1	7	14	36	173
4	-1		zombie  	  0	7	0	208	0	0	0	0
5	-1		zombie  	  0	7	0	208	0	0	0	0
6	-1		zombie  	  0	7	0	208	0	0	0	0
7	-1		zombie  	  0	7	0	208	0	0	0	0
8	-1		zombie  	  0	7	0	208	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	-1		zombie  	  41	32	0	3	9	18	44	152
11	4		running 	  36	26	0	4	10	20	56	141
12	4		runnable	  31	23	0	5	11	22	60	133
13	4		runnable	  31	15	0	6	12	24	64	125

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	264	0	0	0
2	0		sleeping	  0	0	0	264	0	0	0	0
3	4		runnable	  50	8	0	1	7	14	36	174
4	-1		zombie  	  0	7	0	208	0	0	0	0
5	-1		zombie  	  0	7	0	208	0	0	0	0
6	-1		zombie  	  0	7	0	208	0	0	0	0
7	-1		zombie  	  0	7	0	208	0	0	0	0
8	-1		zombie  	  0	7	0	208	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	-1		zombie  	  41	32	0	3	9	18	44	152
11	4		running 	  37	26	0	4	10	20	56	142
12	4		runnable	  31	24	0	5	11	22	60	134
13	4		runnable	  31	16	0	6	12	24	64	126

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	265	0	0	0
2	0		sleeping	  0	0	0	265	0	0	0	0
3	4		runnable	  50	9	0	1	7	14	36	175
4	-1		zombie  	  0	7	0	208	0	0	0	0
5	-1		zombie  	  0	7	0	208	0	0	0	0
6	-1		zombie  	  0	7	0	208	0	0	0	0
7	-1		zombie  	  0	7	0	208	0	0	0	0
8	-1		zombie  	  0	7	0	208	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	-1		zombie  	  41	32	0	3	9	18	44	152
11	4		running 	  38	26	0	4	10	20	56	143
12	4		runnable	  31	25	0	5	11	22	60	135
13	4		runnable	  31	17	0	6	12	24	64	127

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	266	0	0	0
2	0		sleeping	  0	0	0	266	0	0	0	0
3	4		runnable	  50	10	0	1	7	14	36	176
4	-1		zombie  	  0	7	0	208	0	0	0	0
5	-1		zombie  	  0	7	0	208	0	0	0	0
6	-1		zombie  	  0	7	0	208	0	0	0	0
7	-1		zombie  	  0	7	0	208	0	0	0	0
8	-1		zombie  	  0	7	0	208	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	-1		zombie  	  41	32	0	3	9	18	44	152
11	4		running 	  39	26	0	4	10	20	56	144
12	4		runnable	  31	26	0	5	11	22	60	136
13	4		runnable	  31	18	0	6	12	24	64	128

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	267	0	0	0
2	0		sleeping	  0	0	0	267	0	0	0	0
3	4		runnable	  50	11	0	1	7	14	36	177
4	-1		zombie  	  0	7	0	208	0	0	0	0
5	-1		zombie  	  0	7	0	208	0	0	0	0
6	-1		zombie  	  0	7	0	208	0	0	0	0
7	-1		zombie  	  0	7	0	208	0	0	0	0
8	-1		zombie  	  0	7	0	208	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	-1		zombie  	  41	32	0	3	9	18	44	152
11	4		running 	  40	26	0	4	10	20	56	145
12	4		runnable	  31	27	0	5	11	22	60	137
13	4		runnable	  31	19	0	6	12	24	64	129

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	268	0	0	0
2	0		sleeping	  0	0	0	268	0	0	0	0
3	4		runnable	  50	12	0	1	7	14	36	178
4	-1		zombie  	  0	7	0	208	0	0	0	0
5	-1		zombie  	  0	7	0	208	0	0	0	0
6	-1		zombie  	  0	7	0	208	0	0	0	0
7	-1		zombie  	  0	7	0	208	0	0	0	0
8	-1		zombie  	  0	7	0	208	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	-1		zombie  	  41	32	0	3	9	18	44	152
11	-1		zombie  	  40	26	0	4	10	20	56	145
12	4		running 	  32	27	0	5	11	22	60	138
13	4		runnable	  31	20	0	6	12	24	64	130

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	269	0	0	0
2	0		sleeping	  0	0	0	269	0	0	0	0
3	4		runnable	  50	13	0	1	7	14	36	179
4	-1		zombie  	  0	7	0	208	0	0	0	0
5	-1		zombie  	  0	7	0	208	0	0	0	0
6	-1		zombie  	  0	7	0	208	0	0	0	0
7	-1		zombie  	  0	7	0	208	0	0	0	0
8	-1		zombie  	  0	7	0	208	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	-1		zombie  	  41	32	0	3	9	18	44	152
11	-1		zombie  	  40	26	0	4	10	20	56	145
12	4		running 	  33	27	0	5	11	22	60	139
13	4		runnable	  31	21	0	6	12	24	64	131

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	270	0	0	0
2	0		sleeping	  0	0	0	270	0	0	0	0
3	4		runnable	  50	14	0	1	7	14	36	180
4	-1		zombie  	  0	7	0	208	0	0	0	0
5	-1		zombie  	  0	7	0	208	0	0	0	0
6	-1		zombie  	  0	7	0	208	0	0	0	0
7	-1		zombie  	  0	7	0	208	0	0	0	0
8	-1		zombie  	  0	7	0	208	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	-1		zombie  	  41	32	0	3	9	18	44	152
11	-1		zombie  	  40	26	0	4	10	20	56	145
12	4		running 	  34	27	0	5	11	22	60	140
13	4		runnable	  31	22	0	6	12	24	64	132

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	271	0	0	0
2	0		sleeping	  0	0	0	271	0	0	0	0
3	4		runnable	  50	15	0	1	7	14	36	181
4	-1		zombie  	  0	7	0	208	0	0	0	0
5	-1		zombie  	  0	7	0	208	0	0	0	0
6	-1		zombie  	  0	7	0	208	0	0	0	0
7	-1		zombie  	  0	7	0	208	0	0	0	0
8	-1		zombie  	  0	7	0	208	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	-1		zombie  	  41	32	0	3	9	18	44	152
11	-1		zombie  	  40	26	0	4	10	20	56	145
12	4		running 	  35	27	0	5	11	22	60	141
13	4		runnable	  31	23	0	6	12	24	64	133

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	272	0	0	0
2	0		sleeping	  0	0	0	272	0	0	0	0
3	4		runnable	  50	16	0	1	7	14	36	182
4	-1		zombie  	  0	7	0	208	0	0	0	0
5	-1		zombie  	  0	7	0	208	0	0	0	0
6	-1		zombie  	  0	7	0	208	0	0	0	0
7	-1		zombie  	  0	7	0	208	0	0	0	0
8	-1		zombie  	  0	7	0	208	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	-1		zombie  	  41	32	0	3	9	18	44	152
11	-1		zombie  	  40	26	0	4	10	20	56	145
12	4		running 	  36	27	0	5	11	22	60	142
13	4		runnable	  31	24	0	6	12	24	64	134

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	273	0	0	0
2	0		sleeping	  0	0	0	273	0	0	0	0
3	4		runnable	  50	17	0	1	7	14	36	183
4	-1		zombie  	  0	7	0	208	0	0	0	0
5	-1		zombie  	  0	7	0	208	0	0	0	0
6	-1		zombie  	  0	7	0	208	0	0	0	0
7	-1		zombie  	  0	7	0	208	0	0	0	0
8	-1		zombie  	  0	7	0	208	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	-1		zombie  	  41	32	0	3	9	18	44	152
11	-1		zombie  	  40	26	0	4	10	20	56	145
12	4		running 	  37	27	0	5	11	22	60	143
13	4		runnable	  31	25	0	6	12	24	64	135

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	274	0	0	0
2	0		sleeping	  0	0	0	274	0	0	0	0
3	4		runnable	  50	18	0	1	7	14	36	184
4	-1		zombie  	  0	7	0	208	0	0	0	0
5	-1		zombie  	  0	7	0	208	0	0	0	0
6	-1		zombie  	  0	7	0	208	0	0	0	0
7	-1		zombie  	  0	7	0	208	0	0	0	0
8	-1		zombie  	  0	7	0	208	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	-1		zombie  	  41	32	0	3	9	18	44	152
11	-1		zombie  	  40	26	0	4	10	20	56	145
12	4		running 	  38	27	0	5	11	22	60	144
13	4		runnable	  31	26	0	6	12	24	64	136

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	275	0	0	0
2	0		sleeping	  0	0	0	275	0	0	0	0
3	4		runnable	  50	19	0	1	7	14	36	185
4	-1		zombie  	  0	7	0	208	0	0	0	0
5	-1		zombie  	  0	7	0	208	0	0	0	0
6	-1		zombie  	  0	7	0	208	0	0	0	0
7	-1		zombie  	  0	7	0	208	0	0	0	0
8	-1		zombie  	  0	7	0	208	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	-1		zombie  	  41	32	0	3	9	18	44	152
11	-1		zombie  	  40	26	0	4	10	20	56	145
12	4		running 	  39	27	0	5	11	22	60	145
13	4		runnable	  31	27	0	6	12	24	64	137

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	276	0	0	0
2	0		sleeping	  0	0	0	276	0	0	0	0
3	4		runnable	  50	20	0	1	7	14	36	186
4	-1		zombie  	  0	7	0	208	0	0	0	0
5	-1		zombie  	  0	7	0	208	0	0	0	0
6	-1		zombie  	  0	7	0	208	0	0	0	0
7	-1		zombie  	  0	7	0	208	0	0	0	0
8	-1		zombie  	  0	7	0	208	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	-1		zombie  	  41	32	0	3	9	18	44	152
11	-1		zombie  	  40	26	0	4	10	20	56	145
12	4		running 	  40	27	0	5	11	22	60	146
13	4		runnable	  31	28	0	6	12	24	64	138

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	277	0	0	0
2	0		sleeping	  0	0	0	277	0	0	0	0
3	4		runnable	  50	21	0	1	7	14	36	187
4	-1		zombie  	  0	7	0	208	0	0	0	0
5	-1		zombie  	  0	7	0	208	0	0	0	0
6	-1		zombie  	  0	7	0	208	0	0	0	0
7	-1		zombie  	  0	7	0	208	0	0	0	0
8	-1		zombie  	  0	7	0	208	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	-1		zombie  	  41	32	0	3	9	18	44	152
11	-1		zombie  	  40	26	0	4	10	20	56	145
12	4		running 	  41	27	0	5	11	22	60	147
13	4		runnable	  31	29	0	6	12	24	64	139

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	278	0	0	0
2	0		sleeping	  0	0	0	278	0	0	0	0
3	4		runnable	  50	22	0	1	7	14	36	188
4	-1		zombie  	  0	7	0	208	0	0	0	0
5	-1		zombie  	  0	7	0	208	0	0	0	0
6	-1		zombie  	  0	7	0	208	0	0	0	0
7	-1		zombie  	  0	7	0	208	0	0	0	0
8	-1		zombie  	  0	7	0	208	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	-1		zombie  	  41	32	0	3	9	18	44	152
11	-1		zombie  	  40	26	0	4	10	20	56	145
12	-1		zombie  	  41	27	0	5	11	22	60	147
13	4		running 	  32	29	0	6	12	24	64	140

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	279	0	0	0
2	0		sleeping	  0	0	0	279	0	0	0	0
3	4		runnable	  50	23	0	1	7	14	36	189
4	-1		zombie  	  0	7	0	208	0	0	0	0
5	-1		zombie  	  0	7	0	208	0	0	0	0
6	-1		zombie  	  0	7	0	208	0	0	0	0
7	-1		zombie  	  0	7	0	208	0	0	0	0
8	-1		zombie  	  0	7	0	208	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	-1		zombie  	  41	32	0	3	9	18	44	152
11	-1		zombie  	  40	26	0	4	10	20	56	145
12	-1		zombie  	  41	27	0	5	11	22	60	147
13	4		running 	  33	29	0	6	12	24	64	141

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	280	0	0	0
2	0		sleeping	  0	0	0	280	0	0	0	0
3	4		runnable	  50	24	0	1	7	14	36	190
4	-1		zombie  	  0	7	0	208	0	0	0	0
5	-1		zombie  	  0	7	0	208	0	0	0	0
6	-1		zombie  	  0	7	0	208	0	0	0	0
7	-1		zombie  	  0	7	0	208	0	0	0	0
8	-1		zombie  	  0	7	0	208	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	-1		zombie  	  41	32	0	3	9	18	44	152
11	-1		zombie  	  40	26	0	4	10	20	56	145
12	-1		zombie  	  41	27	0	5	11	22	60	147
13	4		running 	  34	29	0	6	12	24	64	142

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	281	0	0	0
2	0		sleeping	  0	0	0	281	0	0	0	0
3	4		runnable	  50	25	0	1	7	14	36	191
4	-1		zombie  	  0	7	0	208	0	0	0	0
5	-1		zombie  	  0	7	0	208	0	0	0	0
6	-1		zombie  	  0	7	0	208	0	0	0	0
7	-1		zombie  	  0	7	0	208	0	0	0	0
8	-1		zombie  	  0	7	0	208	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	-1		zombie  	  41	32	0	3	9	18	44	152
11	-1		zombie  	  40	26	0	4	10	20	56	145
12	-1		zombie  	  41	27	0	5	11	22	60	147
13	4		running 	  35	29	0	6	12	24	64	143

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	282	0	0	0
2	0		sleeping	  0	0	0	282	0	0	0	0
3	4		runnable	  50	26	0	1	7	14	36	192
4	-1		zombie  	  0	7	0	208	0	0	0	0
5	-1		zombie  	  0	7	0	208	0	0	0	0
6	-1		zombie  	  0	7	0	208	0	0	0	0
7	-1		zombie  	  0	7	0	208	0	0	0	0
8	-1		zombie  	  0	7	0	208	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	-1		zombie  	  41	32	0	3	9	18	44	152
11	-1		zombie  	  40	26	0	4	10	20	56	145
12	-1		zombie  	  41	27	0	5	11	22	60	147
13	4		running 	  36	29	0	6	12	24	64	144

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	283	0	0	0
2	0		sleeping	  0	0	0	283	0	0	0	0
3	4		runnable	  50	27	0	1	7	14	36	193
4	-1		zombie  	  0	7	0	208	0	0	0	0
5	-1		zombie  	  0	7	0	208	0	0	0	0
6	-1		zombie  	  0	7	0	208	0	0	0	0
7	-1		zombie  	  0	7	0	208	0	0	0	0
8	-1		zombie  	  0	7	0	208	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	-1		zombie  	  41	32	0	3	9	18	44	152
11	-1		zombie  	  40	26	0	4	10	20	56	145
12	-1		zombie  	  41	27	0	5	11	22	60	147
13	4		running 	  37	29	0	6	12	24	64	145

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	284	0	0	0
2	0		sleeping	  0	0	0	284	0	0	0	0
3	4		runnable	  50	28	0	1	7	14	36	194
4	-1		zombie  	  0	7	0	208	0	0	0	0
5	-1		zombie  	  0	7	0	208	0	0	0	0
6	-1		zombie  	  0	7	0	208	0	0	0	0
7	-1		zombie  	  0	7	0	208	0	0	0	0
8	-1		zombie  	  0	7	0	208	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	-1		zombie  	  41	32	0	3	9	18	44	152
11	-1		zombie  	  40	26	0	4	10	20	56	145
12	-1		zombie  	  41	27	0	5	11	22	60	147
13	4		running 	  38	29	0	6	12	24	64	146

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	285	0	0	0
2	0		sleeping	  0	0	0	285	0	0	0	0
3	4		runnable	  50	29	0	1	7	14	36	195
4	-1		zombie  	  0	7	0	208	0	0	0	0
5	-1		zombie  	  0	7	0	208	0	0	0	0
6	-1		zombie  	  0	7	0	208	0	0	0	0
7	-1		zombie  	  0	7	0	208	0	0	0	0
8	-1		zombie  	  0	7	0	208	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	-1		zombie  	  41	32	0	3	9	18	44	152
11	-1		zombie  	  40	26	0	4	10	20	56	145
12	-1		zombie  	  41	27	0	5	11	22	60	147
13	4		running 	  39	29	0	6	12	24	64	147

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	286	0	0	0
2	0		sleeping	  0	0	0	286	0	0	0	0
3	4		runnable	  50	30	0	1	7	14	36	196
4	-1		zombie  	  0	7	0	208	0	0	0	0
5	-1		zombie  	  0	7	0	208	0	0	0	0
6	-1		zombie  	  0	7	0	208	0	0	0	0
7	-1		zombie  	  0	7	0	208	0	0	0	0
8	-1		zombie  	  0	7	0	208	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	-1		zombie  	  41	32	0	3	9	18	44	152
11	-1		zombie  	  40	26	0	4	10	20	56	145
12	-1		zombie  	  41	27	0	5	11	22	60	147
13	4		running 	  40	29	0	6	12	24	64	148

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	287	0	0	0
2	0		sleeping	  0	0	0	287	0	0	0	0
3	4		runnable	  50	31	0	1	7	14	36	197
4	-1		zombie  	  0	7	0	208	0	0	0	0
5	-1		zombie  	  0	7	0	208	0	0	0	0
6	-1		zombie  	  0	7	0	208	0	0	0	0
7	-1		zombie  	  0	7	0	208	0	0	0	0
8	-1		zombie  	  0	7	0	208	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	-1		zombie  	  41	32	0	3	9	18	44	152
11	-1		zombie  	  40	26	0	4	10	20	56	145
12	-1		zombie  	  41	27	0	5	11	22	60	147
13	4		running 	  41	29	0	6	12	24	64	149

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	288	0	0	0
2	0		sleeping	  0	0	0	288	0	0	0	0
3	4		running 	  51	31	0	1	7	14	36	198
4	-1		zombie  	  0	7	0	208	0	0	0	0
5	-1		zombie  	  0	7	0	208	0	0	0	0
6	-1		zombie  	  0	7	0	208	0	0	0	0
7	-1		zombie  	  0	7	0	208	0	0	0	0
8	-1		zombie  	  0	7	0	208	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	-1		zombie  	  41	32	0	3	9	18	44	152
11	-1		zombie  	  40	26	0	4	10	20	56	145
12	-1		zombie  	  41	27	0	5	11	22	60	147
13	-1		zombie  	  41	29	0	6	12	24	64	149

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	289	0	0	0
2	0		sleeping	  0	0	0	289	0	0	0	0
3	4		running 	  52	31	0	1	7	14	36	199
4	-1		zombie  	  0	7	0	208	0	0	0	0
5	-1		zombie  	  0	7	0	208	0	0	0	0
6	-1		zombie  	  0	7	0	208	0	0	0	0
7	-1		zombie  	  0	7	0	208	0	0	0	0
8	-1		zombie  	  0	7	0	208	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	-1		zombie  	  41	32	0	3	9	18	44	152
11	-1		zombie  	  40	26	0	4	10	20	56	145
12	-1		zombie  	  41	27	0	5	11	22	60	147
13	-1		zombie  	  41	29	0	6	12	24	64	149

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	290	0	0	0
2	0		sleeping	  0	0	0	290	0	0	0	0
3	4		running 	  53	31	0	1	7	14	36	200
4	-1		zombie  	  0	7	0	208	0	0	0	0
5	-1		zombie  	  0	7	0	208	0	0	0	0
6	-1		zombie  	  0	7	0	208	0	0	0	0
7	-1		zombie  	  0	7	0	208	0	0	0	0
8	-1		zombie  	  0	7	0	208	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	-1		zombie  	  41	32	0	3	9	18	44	152
11	-1		zombie  	  40	26	0	4	10	20	56	145
12	-1		zombie  	  41	27	0	5	11	22	60	147
13	-1		zombie  	  41	29	0	6	12	24	64	149

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	291	0	0	0
2	0		sleeping	  0	0	0	291	0	0	0	0
3	4		running 	  54	31	0	1	7	14	36	201
4	-1		zombie  	  0	7	0	208	0	0	0	0
5	-1		zombie  	  0	7	0	208	0	0	0	0
6	-1		zombie  	  0	7	0	208	0	0	0	0
7	-1		zombie  	  0	7	0	208	0	0	0	0
8	-1		zombie  	  0	7	0	208	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	-1		zombie  	  41	32	0	3	9	18	44	152
11	-1		zombie  	  40	26	0	4	10	20	56	145
12	-1		zombie  	  41	27	0	5	11	22	60	147
13	-1		zombie  	  41	29	0	6	12	24	64	149

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	292	0	0	0
2	0		sleeping	  0	0	0	292	0	0	0	0
3	4		running 	  55	31	0	1	7	14	36	202
4	-1		zombie  	  0	7	0	208	0	0	0	0
5	-1		zombie  	  0	7	0	208	0	0	0	0
6	-1		zombie  	  0	7	0	208	0	0	0	0
7	-1		zombie  	  0	7	0	208	0	0	0	0
8	-1		zombie  	  0	7	0	208	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	-1		zombie  	  41	32	0	3	9	18	44	152
11	-1		zombie  	  40	26	0	4	10	20	56	145
12	-1		zombie  	  41	27	0	5	11	22	60	147
13	-1		zombie  	  41	29	0	6	12	24	64	149

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	293	0	0	0
2	0		sleeping	  0	0	0	293	0	0	0	0
3	4		running 	  56	31	0	1	7	14	36	203
4	-1		zombie  	  0	7	0	208	0	0	0	0
5	-1		zombie  	  0	7	0	208	0	0	0	0
6	-1		zombie  	  0	7	0	208	0	0	0	0
7	-1		zombie  	  0	7	0	208	0	0	0	0
8	-1		zombie  	  0	7	0	208	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	-1		zombie  	  41	32	0	3	9	18	44	152
11	-1		zombie  	  40	26	0	4	10	20	56	145
12	-1		zombie  	  41	27	0	5	11	22	60	147
13	-1		zombie  	  41	29	0	6	12	24	64	149

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	294	0	0	0
2	0		sleeping	  0	0	0	294	0	0	0	0
3	4		running 	  57	31	0	1	7	14	36	204
4	-1		zombie  	  0	7	0	208	0	0	0	0
5	-1		zombie  	  0	7	0	208	0	0	0	0
6	-1		zombie  	  0	7	0	208	0	0	0	0
7	-1		zombie  	  0	7	0	208	0	0	0	0
8	-1		zombie  	  0	7	0	208	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	-1		zombie  	  41	32	0	3	9	18	44	152
11	-1		zombie  	  40	26	0	4	10	20	56	145
12	-1		zombie  	  41	27	0	5	11	22	60	147
13	-1		zombie  	  41	29	0	6	12	24	64	149

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	295	0	0	0
2	0		sleeping	  0	0	0	295	0	0	0	0
3	4		running 	  58	31	0	1	7	14	36	205
4	-1		zombie  	  0	7	0	208	0	0	0	0
5	-1		zombie  	  0	7	0	208	0	0	0	0
6	-1		zombie  	  0	7	0	208	0	0	0	0
7	-1		zombie  	  0	7	0	208	0	0	0	0
8	-1		zombie  	  0	7	0	208	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	-1		zombie  	  41	32	0	3	9	18	44	152
11	-1		zombie  	  40	26	0	4	10	20	56	145
12	-1		zombie  	  41	27	0	5	11	22	60	147
13	-1		zombie  	  41	29	0	6	12	24	64	149

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	296	0	0	0
2	0		sleeping	  0	0	0	296	0	0	0	0
3	4		running 	  59	31	0	1	7	14	36	206
4	-1		zombie  	  0	7	0	208	0	0	0	0
5	-1		zombie  	  0	7	0	208	0	0	0	0
6	-1		zombie  	  0	7	0	208	0	0	0	0
7	-1		zombie  	  0	7	0	208	0	0	0	0
8	-1		zombie  	  0	7	0	208	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	-1		zombie  	  41	32	0	3	9	18	44	152
11	-1		zombie  	  40	26	0	4	10	20	56	145
12	-1		zombie  	  41	27	0	5	11	22	60	147
13	-1		zombie  	  41	29	0	6	12	24	64	149

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	297	0	0	0
2	0		sleeping	  0	0	0	297	0	0	0	0
3	4		running 	  60	31	0	1	7	14	36	207
4	-1		zombie  	  0	7	0	208	0	0	0	0
5	-1		zombie  	  0	7	0	208	0	0	0	0
6	-1		zombie  	  0	7	0	208	0	0	0	0
7	-1		zombie  	  0	7	0	208	0	0	0	0
8	-1		zombie  	  0	7	0	208	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	-1		zombie  	  41	32	0	3	9	18	44	152
11	-1		zombie  	  40	26	0	4	10	20	56	145
12	-1		zombie  	  41	27	0	5	11	22	60	147
13	-1		zombie  	  41	29	0	6	12	24	64	149

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	298	0	0	0
2	0		sleeping	  0	0	0	298	0	0	0	0
3	4		running 	  61	31	0	1	7	14	36	208
4	-1		zombie  	  0	7	0	208	0	0	0	0
5	-1		zombie  	  0	7	0	208	0	0	0	0
6	-1		zombie  	  0	7	0	208	0	0	0	0
7	-1		zombie  	  0	7	0	208	0	0	0	0
