PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
6	-1		zombie  	  0	7	0	206	0	0	0	0
7	-1		zombie  	  0	7	0	206	0	0	0	0
8	-1		zombie  	  0	7	0	206	0	0	0	0
9	-1		zombie  	  38	8	0	2	8	16	87	100
10	-1		zombie  	  39	11	0	3	9	18	91	111
11	-1		zombie  	  38	8	0	4	10	24	91	95
12	-1		zombie  	  39	3	0	5	11	26	91	95
13	-1		zombie  	  38	0	0	6	12	28	91	94

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	0		sleeping	  0	0	0	292	0	0	0	0
2	1		sleeping	  1	0	0	1	290	0	0	0
3	4		running 	  75	0	0	1	7	14	84	161
4	-1		zombie  	  0	7	0	206	0	0	0	0
5	-1		zombie  	  0	7	0	206	0	0	0	0
6	-1		zombie  	  0	7	0	206	0	0	0	0
7	-1		zombie  	  0	7	0	206	0	0	0	0
8	-1		zombie  	  0	7	0	206	0	0	0	0
9	-1		zombie  	  38	8	0	2	8	16	87	100
10	-1		zombie  	  39	11	0	3	9	18	91	111
11	-1		zombie  	  38	8	0	4	10	24	91	95
12	-1		zombie  	  39	3	0	5	11	26	91	95
13	-1		zombie  	  38	0	0	6	12	28	91	94

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	0		sleeping	  0	0	0	293	0	0	0	0
2	1		sleeping	  1	0	0	1	291	0	0	0
3	4		running 	  76	0	0	1	7	14	84	162
4	-1		zombie  	  0	7	0	206	0	0	0	0
5	-1		zombie  	  0	7	0	206	0	0	0	0
6	-1		zombie  	  0	7	0	206	0	0	0	0
7	-1		zombie  	  0	7	0	206	0	0	0	0
8	-1		zombie  	  0	7	0	206	0	0	0	0
9	-1		zombie  	  38	8	0	2	8	16	87	100
10	-1		zombie  	  39	11	0	3	9	18	91	111
11	-1		zombie  	  38	8	0	4	10	24	91	95
12	-1		zombie  	  39	3	0	5	11	26	91	95
13	-1		zombie  	  38	0	0	6	12	28	91	94

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	0		sleeping	  0	0	0	294	0	0	0	0
2	1		sleeping	  1	0	0	1	292	0	0	0
3	4		running 	  77	0	0	1	7	14	84	163
4	-1		zombie  	  0	7	0	206	0	0	0	0
5	-1		zombie  	  0	7	0	206	0	0	0	0
6	-1		zombie  	  0	7	0	206	0	0	0	0
7	-1		zombie  	  0	7	0	206	0	0	0	0
8	-1		zombie  	  0	7	0	206	0	0	0	0
9	-1		zombie  	  38	8	0	2	8	16	87	100
10	-1		zombie  	  39	11	0	3	9	18	91	111
11	-1		zombie  	  38	8	0	4	10	24	91	95
12	-1		zombie  	  39	3	0	5	11	26	91	95
13	-1		zombie  	  38	0	0	6	12	28	91	94

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	0		sleeping	  0	0	0	295	0	0	0	0
2	1		sleeping	  1	0	0	1	293	0	0	0
3	4		running 	  78	0	0	1	7	14	84	164
4	-1		zombie  	  0	7	0	206	0	0	0	0
5	-1		zombie  	  0	7	0	206	0	0	0	0
6	-1		zombie  	  0	7	0	206	0	0	0	0
7	-1		zombie  	  0	7	0	206	0	0	0	0
8	-1		zombie  	  0	7	0	206	0	0	0	0
9	-1		zombie  	  38	8	0	2	8	16	87	100
10	-1		zombie  	  39	11	0	3	9	18	91	111
11	-1		zombie  	  38	8	0	4	10	24	91	95
12	-1		zombie  	  39	3	0	5	11	26	91	95
13	-1		zombie  	  38	0	0	6	12	28	91	94

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	0		sleeping	  0	0	0	296	0	0	0	0
2	1		sleeping	  1	0	0	1	294	0	0	0
3	4		running 	  79	0	0	1	7	14	84	165
4	-1		zombie  	  0	7	0	206	0	0	0	0
5	-1		zombie  	  0	7	0	206	0	0	0	0
6	-1		zombie  	  0	7	0	206	0	0	0	0
7	-1		zombie  	  0	7	0	206	0	0	0	0
8	-1		zombie  	  0	7	0	206	0	0	0	0
9	-1		zombie  	  38	8	0	2	8	16	87	100
10	-1		zombie  	  39	11	0	3	9	18	91	111
11	-1		zombie  	  38	8	0	4	10	24	91	95
12	-1		zombie  	  39	3	0	5	11	26	91	95
13	-1		zombie  	  38	0	0	6	12	28	91	94
